Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial(1);Modifc. (2);C. Definitivo (3);C Disponible (4);Re. Pte. Util.(5);C. Autorizado (6);C. Dispuesto (7);Obl. Reconoc. (8);C. Ordenado (9);Pagos Real (10)
;;001;027;32301;62599;2016/000374;2016/010374;EQUIPAMIENTO ESCUELA INFANTIL LA PALOMA;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;3727,42;3727,42;0,00;0,00;3727,42;3727,42;3727,42;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/020374;EQUIPAMIENTO ESCUELA INFANTIL EL ALBA;202;ARGANZUELA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;885,94;885,94;0,00;0,00;885,94;885,94;885,94;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/030374;EQUIPAMIENTO ESCUELA INFANTIL LA CARACOLA;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;172,55;172,55;0,00;0,00;172,55;172,55;172,55;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/050374;EQUIPAMIENTO ESCUELA INFANTIL EL SOL, C/ ENRIQUE JARDIEL PONCELA, 8;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;5533,91;5533,91;0,00;0,00;5533,91;5533,91;5533,91;0,00;625,73
;;001;027;32301;62599;2016/000374;2016/070374;EQUIPAMIENTO ESCUELA INFANTIL AGUA DULCE;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;276,82;276,82;0,00;0,00;276,82;276,82;276,82;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/110374;EQUIPAMIENTO ESCUELA INFANTIL EL MANANTIAL;210;LATINA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;307,68;307,68;0,00;0,00;307,68;307,68;307,68;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/120374;EQUIPAMIENTO ESCUELA INFANTIL ESCUELAS DE SAN ANTÓN;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;439,42;439,42;0,00;0,00;439,42;439,42;439,42;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/130374;EQUIPAMIENTO ESCUELA INFANTIL HIEDRA;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;461,52;461,52;0,00;0,00;461,52;461,52;461,52;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/140374;EQUIPAMIENTO ESCUELA INFANTIL LA BRISA;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1631,85;1631,85;0,00;0,00;1631,85;1631,85;1631,85;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/160374;EQUIPAMIENTO ESCUELA INFANTIL LA CORTE DEL FARAÓN;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;153,84;153,84;0,00;0,00;153,84;153,84;153,84;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/180374;EQUIPAMIENTO ESCUELA INFANTIL LA LUNA;217;VILLAVERDE;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;821,47;821,47;0,00;0,00;821,47;821,47;821,47;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/190374;EQUIPAMIENTO ESCUELA INFANTIL LA ROSA DEL AZAFRÁN;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;153,84;153,84;0,00;0,00;153,84;153,84;153,84;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/210374;EQUIPAMIENTO ESCUELA INFANTIL LAS NUBES;203;RETIRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1307,96;1307,96;0,00;0,00;1307,96;1307,96;1307,96;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/250374;EQUIPAMIENTO ESCUELA INFANTIL LUIS BELLO;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1808,38;1808,38;0,00;0,00;1808,38;1808,38;1808,38;0,00;0,00
;;001;027;32301;62599;2016/000374;2016/260374;EQUIPAMIENTO ESCUELA INFANTIL LUISA FERNANDA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;675,18;675,18;0,00;0,00;675,18;675,18;675,18;0,00;675,18
;;001;027;32301;62599;2016/000374;2016/270374;EQUIPAMIENTO ESCUELA INFANTIL MOLINOS DE VIENTO;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1374,11;1374,11;0,00;0,00;1374,11;1374,11;1374,11;0,00;1374,11
;;001;027;32301;62599;2016/000374;2016/280374;EQUIPAMIENTO ESCUELA INFANTIL OSA MENOR;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1181,25;1181,25;0,00;0,00;1181,25;1181,25;1181,25;0,00;0,00
;;001;027;32301;62599;2016/000374;2017/000707;ESCUELA INFANTIL EL SOL. MOBILIARIO Y ENSERES;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;47,07;47,07;0,00;0,00;47,07;47,07;47,07;0,00;47,07
;;001;027;32301;62599;2017/000278;2017/000278;EQUIPAMIENTO ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;122638,00;-52738,00;69900,00;69900,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62599;2017/000278;2017/020278;EQUIPAMIENTO ESCUELA INFANTIL ALTAIR;210;LATINA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;308,55;308,55;0,00;0,00;308,55;308,55;308,55;0,00;308,55
;;001;027;32301;62599;2017/000278;2017/050278;EQUIPAMIENTO ESCUELA INFANTIL EL SOL;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;674,09;674,09;0,00;0,00;674,09;674,09;674,09;0,00;446,37
;;001;027;32301;62599;2017/000278;2017/070278;EQUIPAMIENTO ESCUELA INFANTIL EL LIRÓN;214;MORATALAZ;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;832,48;832,48;0,00;0,00;832,48;832,48;832,48;0,00;832,48
;;001;027;32301;62599;2017/000278;2017/120278;EQUIPAMIENTO ESCUELA INFANTIL EL OLIVAR;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1549,41;1549,41;0,00;0,00;1549,41;1549,41;1549,41;0,00;1240,86
;;001;027;32301;62599;2017/000278;2017/130278;EQUIPAMIENTO ESCUELA INFANTIL ESCUELAS DE SAN ANTÓN;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;756,01;756,01;0,00;0,00;756,01;756,01;756,01;0,00;642,15
;;001;027;32301;62599;2017/000278;2017/160278;EQUIPAMIENTO ESCUELA INFANTIL OSA MENOR;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;18120,32;18120,32;0,00;0,00;18120,32;18120,32;18120,32;0,00;0,00
;;001;027;32301;62599;2017/000278;2017/180278;EQUIPAMIENTO ESCUELA INFANTIL RUIZ JIMÉNEZ;204;SALAMANCA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;463,91;463,91;0,00;0,00;463,91;463,91;463,91;0,00;155,36
;;001;027;32301;62599;2017/000278;2017/190278;EQUIPAMIENTO ESCUELA INFANTIL GIGANTES Y CABEZUDOS;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;2232,45;2232,45;0,00;0,00;2232,45;2232,45;2232,45;0,00;2232,45
;;001;027;32301;62599;2017/000278;2017/200278;EQUIPAMIENTO ESCUELA INFANTIL EL BOSQUE;202;ARGANZUELA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;308,55;308,55;0,00;0,00;308,55;308,55;308,55;0,00;0,00
;;001;027;32301;62599;2017/000279;2017/000279;RESIDENCIA INTERNADO COLEGIO SAN ILDEFONSO. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;2000,00;-1964,30;35,70;0,00;0,00;35,70;35,70;35,70;0,00;35,70
;;001;027;32301;62599;2017/000799;2017/000799;EQUIPAMIENTO SERVICIOS EDUCACIÓN INFANTIL;999;NO DISTRITALIZABLE;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1535,49;1535,49;0,00;0,00;1535,49;1535,49;1535,49;0,00;1535,49
;;001;027;32301;62600;2017/000278;2017/000278;EQUIPAMIENTO ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;7500,00;0,00;7500,00;0,00;7500,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62999;2016/000371;2016/020371;ESCUELA INFANTIL CAMPANILLA. MATERIAL DIDÁCTICO;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;543,48;543,48;0,00;0,00;543,48;543,48;543,48;0,00;543,48
;;001;027;32301;62999;2016/000371;2016/030371;ESCUELA INFANTIL EL ALBA. MATERIAL DIDÁCTICO;202;ARGANZUELA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;432,77;432,77;0,00;0,00;432,77;432,77;432,77;0,00;432,77
;;001;027;32301;62999;2016/000371;2016/040371;ESCUELA INFANTIL EL MANANTIAL. MATERIAL DIDÁCTICO;210;LATINA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;432,77;432,77;0,00;0,00;432,77;432,77;432,77;0,00;432,77
;;001;027;32301;62999;2016/000371;2016/060371;ESCUELA INFANTIL LA BRISA. MATERIAL DIDÁCTICO;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;432,76;432,76;0,00;0,00;432,76;432,76;432,76;0,00;432,76
;;001;027;32301;62999;2016/000371;2016/080371;ESCUELA INFANTIL LA LUNA. MATERIAL DIDÁCTICO;217;VILLAVERDE;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;279,50;279,50;0,00;0,00;279,50;279,50;279,50;0,00;279,50
;;001;027;32301;62999;2016/000371;2016/100371;ESCUELA INFANTIL LAS NUBES. MATERIAL DIDÁCTICO;203;RETIRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;319,44;319,44;0,00;0,00;319,44;319,44;319,44;0,00;319,44
;;001;027;32301;62999;2016/000371;2016/110371;ESCUELA INFANTIL LOS JUNCOS. MATERIAL DIDÁCTICO;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;432,77;432,77;0,00;0,00;432,77;432,77;432,77;0,00;432,77
;;001;027;32301;62999;2016/000371;2016/130371;ESCUELA INFANTIL LUIS BELLO. MATERIAL DIDÁCTICO;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;306,46;306,46;0,00;0,00;306,46;306,46;306,46;0,00;306,46
;;001;027;32301;62999;2016/000371;2016/140371;ESCUELA INFANTIL VEO VEO. MATERIAL DIDÁCTICO;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;340,65;340,65;0,00;0,00;340,65;340,65;340,65;0,00;340,65
;;001;027;32301;63599;2016/000374;2016/010374;EQUIPAMIENTO ESCUELA INFANTIL LA PALOMA;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;8632,61;8632,61;0,00;0,00;8632,61;8632,61;8632,61;0,00;0,00
;;001;027;32301;63599;2016/000374;2016/020374;EQUIPAMIENTO ESCUELA INFANTIL EL ALBA;202;ARGANZUELA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1734,25;1734,25;0,00;0,00;1734,25;1734,25;1734,25;0,00;0,00
;;001;027;32301;63599;2016/000374;2016/050374;EQUIPAMIENTO ESCUELA INFANTIL EL SOL, C/ ENRIQUE JARDIEL PONCELA, 8;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;6309,60;6309,60;0,00;0,00;6309,60;6309,60;6309,60;0,00;1897,11
;;001;027;32301;63599;2016/000374;2016/080374;EQUIPAMIENTO ESCUELA INFANTIL CAMPANILLA;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;3481,50;3481,50;0,00;0,00;3481,50;3481,50;3481,50;0,00;2928,53
;;001;027;32301;63599;2016/000374;2016/090374;EQUIPAMIENTO ESCUELA INFANTIL CIELO AZUL;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1512,35;1512,35;0,00;0,00;1512,35;1512,35;1512,35;0,00;1512,35
;;001;027;32301;63599;2016/000374;2016/100374;EQUIPAMIENTO ESCUELA INFANTIL EL BOSQUE;202;ARGANZUELA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1347,60;1347,60;0,00;0,00;1347,60;1347,60;1347,60;0,00;1347,60
;;001;027;32301;63599;2016/000374;2016/140374;EQUIPAMIENTO ESCUELA INFANTIL LA BRISA;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;3728,52;3728,52;0,00;0,00;3728,52;3728,52;3728,52;0,00;3728,52
;;001;027;32301;63599;2016/000374;2016/150374;EQUIPAMIENTO ESCUELA INFANTIL LA CORNISA;212;USERA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;2540,85;2540,85;0,00;0,00;2540,85;2540,85;2540,85;0,00;1512,35
;;001;027;32301;63599;2016/000374;2016/160374;EQUIPAMIENTO ESCUELA INFANTIL LA CORTE DEL FARAÓN;208;FUENCARRAL-EL PARDO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;423,50;423,50;0,00;0,00;423,50;423,50;423,50;0,00;0,00
;;001;027;32301;63599;2016/000374;2016/180374;EQUIPAMIENTO ESCUELA INFANTIL LA LUNA;217;VILLAVERDE;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;7548,08;7548,08;0,00;0,00;7548,08;7548,08;7548,08;0,00;0,00
;;001;027;32301;63599;2016/000374;2016/200374;EQUIPAMIENTO ESCUELA INFANTIL LAS AMAPOLAS;211;CARABANCHEL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;2928,53;2928,53;0,00;0,00;2928,53;2928,53;2928,53;0,00;2928,53
;;001;027;32301;63599;2016/000374;2016/210374;EQUIPAMIENTO ESCUELA INFANTIL LAS NUBES;203;RETIRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;385,73;385,73;0,00;0,00;385,73;385,73;385,73;0,00;0,00
;;001;027;32301;63599;2016/000374;2016/220374;EQUIPAMIENTO ESCUELA INFANTIL LAS VIÑAS;209;MONCLOA-ARAVACA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;3789,36;3789,36;0,00;0,00;3789,36;3789,36;3789,36;0,00;0,00
;;001;027;32301;63599;2016/000374;2016/230374;EQUIPAMIENTO ESCUELA INFANTIL LOS JUNCOS;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;8154,91;8154,91;0,00;0,00;8154,91;8154,91;8154,91;0,00;1741,24
;;001;027;32301;63599;2016/000374;2016/240374;EQUIPAMIENTO ESCUELA INFANTIL LOS PINOS;217;VILLAVERDE;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1347,60;1347,60;0,00;0,00;1347,60;1347,60;1347,60;0,00;1347,60
;;001;027;32301;63599;2016/000374;2016/270374;EQUIPAMIENTO ESCUELA INFANTIL MOLINOS DE VIENTO;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;2928,53;2928,53;0,00;0,00;2928,53;2928,53;2928,53;0,00;2928,53
;;001;027;32301;63599;2016/000374;2016/290374;EQUIPAMIENTO ESCUELA INFANTIL TARABILLA;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;637,60;637,60;0,00;0,00;637,60;637,60;637,60;0,00;0,00
;;001;027;32301;63599;2016/000374;2017/000701;ESCUELA INFANTIL LOS PINOS. MOBILIARIO Y ENSERES;217;VILLAVERDE;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;308,55;308,55;0,00;0,00;308,55;308,55;308,55;0,00;308,55
;;001;027;32301;63599;2017/000278;2017/000278;EQUIPAMIENTO ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;87230,00;-50306,26;36923,74;36923,74;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;63599;2017/000278;2017/010278;EQUIPAMIENTO ESCUELA INFANTIL LA COLINA;221;BARAJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;8606,86;8606,86;0,00;0,00;8606,86;8606,86;8606,86;0,00;7944,75
;;001;027;32301;63599;2017/000278;2017/040278;EQUIPAMIENTO ESCUELA INFANTIL LAS NUBES;203;RETIRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;418,66;418,66;0,00;0,00;418,66;418,66;418,66;0,00;418,66
;;001;027;32301;63599;2017/000278;2017/050278;EQUIPAMIENTO ESCUELA INFANTIL EL SOL;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;212,10;212,10;0,00;0,00;212,10;212,10;212,10;0,00;0,00
;;001;027;32301;63599;2017/000278;2017/210278;EQUIPAMIENTO ESCUELA INFANTIL LA CORNISA;212;USERA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;124,80;124,80;0,00;0,00;124,80;124,80;124,80;0,00;0,00
;;001;027;32301;63599;2017/000279;2017/000279;RESIDENCIA INTERNADO COLEGIO SAN ILDEFONSO. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;18000,00;-9717,64;8282,36;5567,60;0,00;2714,76;2714,76;2714,76;0,00;2182,36
;;001;027;32301;63901;2017/000293;2017/000293;ESCUELAS INFANTILES MUNICIPALES. SEÑALIZACIÓN;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;18000,00;0,00;18000,00;0,00;18000,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;63999;2016/000371;2016/010371;ESCUELA INFANTIL AMANECER. MATERIAL DIDÁCTICO;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;159,72;159,72;0,00;0,00;159,72;159,72;159,72;0,00;159,72
;;001;027;32301;63999;2016/000371;2016/020371;ESCUELA INFANTIL CAMPANILLA. MATERIAL DIDÁCTICO;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;537,99;537,99;0,00;0,00;537,99;537,99;537,99;0,00;537,99
;;001;027;32301;63999;2016/000371;2016/030371;ESCUELA INFANTIL EL ALBA. MATERIAL DIDÁCTICO;202;ARGANZUELA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;513,03;513,03;0,00;0,00;513,03;513,03;513,03;0,00;513,03
;;001;027;32301;63999;2016/000371;2016/040371;ESCUELA INFANTIL EL MANANTIAL. MATERIAL DIDÁCTICO;210;LATINA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;485,93;485,93;0,00;0,00;485,93;485,93;485,93;0,00;485,93
;;001;027;32301;63999;2016/000371;2016/050371;ESCUELA INFANTIL HIEDRA. MATERIAL DIDÁCTICO;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;881,99;881,99;0,00;0,00;881,99;881,99;881,99;0,00;881,99
;;001;027;32301;63999;2016/000371;2016/060371;ESCUELA INFANTIL LA BRISA. MATERIAL DIDÁCTICO;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;2189,46;2189,46;0,00;0,00;2189,46;2189,46;2189,46;0,00;2189,46
;;001;027;32301;63999;2016/000371;2016/070371;ESCUELA INFANTIL LA CORNISA. MATERIAL DIDÁCTICO;212;USERA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1277,76;1277,76;0,00;0,00;1277,76;1277,76;1277,76;0,00;1277,76
;;001;027;32301;63999;2016/000371;2016/080371;ESCUELA INFANTIL LA LUNA. MATERIAL DIDÁCTICO;217;VILLAVERDE;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1748,69;1748,69;0,00;0,00;1748,69;1748,69;1748,69;0,00;1748,69
;;001;027;32301;63999;2016/000371;2016/090371;ESCUELA INFANTIL LA PALOMA. MATERIAL DIDÁCTICO;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;881,99;881,99;0,00;0,00;881,99;881,99;881,99;0,00;881,99
;;001;027;32301;63999;2016/000371;2016/110371;ESCUELA INFANTIL LOS JUNCOS. MATERIAL DIDÁCTICO;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;537,99;537,99;0,00;0,00;537,99;537,99;537,99;0,00;537,99
;;001;027;32301;63999;2016/000371;2016/120371;ESCUELA INFANTIL LOS PINOS. MATERIAL DIDÁCTICO;217;VILLAVERDE;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;881,99;881,99;0,00;0,00;881,99;881,99;881,99;0,00;881,99
;;001;027;32301;63999;2016/000371;2016/130371;ESCUELA INFANTIL LUIS BELLO. MATERIAL DIDÁCTICO;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;407,13;407,13;0,00;0,00;407,13;407,13;407,13;0,00;407,13
;;001;027;32301;63999;2016/000371;2016/140371;ESCUELA INFANTIL VEO VEO. MATERIAL DIDÁCTICO;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1651,41;1651,41;0,00;0,00;1651,41;1651,41;1651,41;0,00;1651,41
;;001;027;32601;62300;2017/000320;2017/000320;EQUIPAMIENTO ESCUELA DE CERAMICA;209;MONCLOA-ARAVACA;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;1500,00;-532,73;967,27;0,00;0,00;967,27;967,27;967,27;0,00;967,27
;;001;027;32601;62302;2017/000315;2017/000315;EQUIPAMIENTO RESIDENCIA INTERNADO Nª SEÑORA DE LA PALOMA CERCEDILLA;999;NO DISTRITALIZABLE;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;500,00;0,00;500,00;0,61;0,00;499,39;499,39;499,39;0,00;499,39
;;001;027;32601;62302;2017/000320;2017/000320;EQUIPAMIENTO ESCUELA DE CERAMICA;209;MONCLOA-ARAVACA;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;0,00;150,00;150,00;32,51;0,00;117,49;117,49;117,49;0,00;117,49
;;001;027;32601;62500;2017/000234;2017/000234;EQUIPAMIENTO CENTROS JUVENILES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;3815,05;3815,05;0,00;3815,05;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62500;2017/000234;2017/010234;EQUIPAMIENTO CENTRO JUVENIL CARABANCHEL ALTO;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;1779,16;1779,16;0,00;0,00;1779,16;1779,16;1779,16;0,00;1779,16
;;001;027;32601;62500;2017/000234;2017/020234;EQUIPAMIENTO CENTRO JUVENIL CHAMBERÍ;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;5496,91;5496,91;0,00;0,00;5496,91;5496,91;5496,91;0,00;5496,91
;;001;027;32601;62500;2017/000234;2017/030234;EQUIPAMIENTO CENTRO JUVENIL HONTALBILLA;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;222,10;222,10;0,00;0,00;222,10;222,10;222,10;0,00;222,10
;;001;027;32601;62500;2017/000234;2017/040234;EQUIPAMIENTO CENTRO JUVENIL EL ALEPH;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;1582,09;1582,09;0,00;0,00;1582,09;1582,09;1582,09;0,00;1582,09
;;001;027;32601;62500;2017/000234;2017/060234;EQUIPAMIENTO CENTRO JUVENIL EL SITIO DE MI RECREO;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;2104,69;2104,69;0,00;0,00;2104,69;2104,69;2104,69;0,00;2104,69
;;001;027;32601;62500;2017/000323;2017/000323;EQUIPAMIENTO ESCUELAS MUNICIPALES DE MÚSICA Y DANZA;998;VARIOS DISTRITOS;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;7500,00;0,00;7500,00;7500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62500;2017/000601;2017/000601;CONSEJO LOCAL DE JUVENTUD. MOBILIARIO;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;15000,00;15000,00;0,00;15000,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62599;2017/000234;2017/000234;EQUIPAMIENTO CENTROS JUVENILES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;782,34;782,34;782,34;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62599;2017/000234;2017/010234;EQUIPAMIENTO CENTRO JUVENIL CARABANCHEL ALTO;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;4972,66;4972,66;0,00;0,00;4972,66;4972,66;4972,66;0,00;4972,66
;;001;027;32601;62599;2017/000234;2017/020234;EQUIPAMIENTO CENTRO JUVENIL CHAMBERÍ;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;114,95;114,95;0,00;0,00;114,95;114,95;114,95;0,00;114,95
