#Centro,Descripcion Centro,Seccion,Descripcion Seccion,Programa,Descripcion Programa,Capitulo,Descripcion Capitulo,Economico,Descripcion Economico,,,C_DEFINITIVO,,,OBL_RECONOC
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22700,LIMPIEZA Y ASEO,,,164560,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,,,280896,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,301000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,170230,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23010,DEL PERSONAL DIRECTIVO,,,0,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23020,DEL PERSONAL NO DIRECTIVO,,,4000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23110,GASTOS DE VIAJE DEL PERSONAL DIRECTIVO,,,0,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23111,LOCOMOCIÓN URBANA PERSONAL DIRECTIVO,,,0,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23120,GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO,,,10000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23121,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,,,2000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,6,INVERSIONES REALES,62301,INSTALACIONES TÉCNICAS,,,800000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,6,INVERSIONES REALES,62500,MOBILIARIO Y EQUIPOS DE OFICINA,,,1000000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),,,60500,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,46200,INNOVACIÓN Y CIUDAD INTELIGENTE,6,INVERSIONES REALES,64099,OTRAS INVERSIONES DE CARÁCTER INMATERIAL,,,4000000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,,,74125,,,5600.75
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,,,14825,,,968.57
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,33503,,,727.23
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,57860,,,2219.25
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,47146,,,3052.8
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,132967,,,8796.84
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,306949,,,20791.71
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,14547,,,981.25
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,,,16495,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,,,7331,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,57358,,,4303.76
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,148993,,,10442.87
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,1,GASTOS DE PERSONAL,16009,OTRAS CUOTAS,,,0,,,2103.66
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,,,80000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,9000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,5000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,75000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23000,DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,10000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23020,DEL PERSONAL NO DIRECTIVO,,,10000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23100,GASTOS DE VIAJE  MIEMBROS DE LOS ORG. DE GOBIERNO,,,50000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23120,GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO,,,50000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91202,GABINETE DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23121,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,,,1500,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,,,186223,,,15453.8
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,,,641107,,,45310.3
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,,,1653461,,,112282.78
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,,,29650,,,2240.3
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,23519,,,1454.46
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,39936,,,1815.75
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,15571,,,333.4
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,62166,,,2692.34
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,161654,,,8485.92
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,6962,,,141.21
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,,,0,,,529.1
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,,,0,,,32.02
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,46700,,,4818.92
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,686690,,,53298.37
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,1,GASTOS DE PERSONAL,16009,OTRAS CUOTAS,,,0,,,1808.58
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,0,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,,,260000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,15000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23010,DEL PERSONAL DIRECTIVO,,,10000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23110,GASTOS DE VIAJE DEL PERSONAL DIRECTIVO,,,20000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92206,COORDINACIÓN GENERAL DE LA ALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23111,LOCOMOCIÓN URBANA PERSONAL DIRECTIVO,,,1000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,,,59300,,,4480.6
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,,,13036,,,968.57
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,20467,,,1454.46
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,26910,,,1815.75
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,32276,,,1838.56
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,87152,,,6236.48
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,204496,,,14760.62
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,10320,,,678.68
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,23873,,,1989.39
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,91944,,,5867.37
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,0,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,0,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,,,0,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,34000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,46586,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23020,DEL PERSONAL NO DIRECTIVO,,,4000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23120,GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO,,,10000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23121,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,,,1000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92207,RELACIONES INSTITUCIONALES,4,TRANSFERENCIAS CORRIENTES,48901,OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO,,,1553084,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,,,118600,,,7841.05
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,,,13036,,,968.57
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,20467,,,1454.46
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,38838,,,1815.75
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,49249,,,3171.9
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,140866,,,8771.4
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,334272,,,20742.39
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,14361,,,901.93
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,,,61546,,,4009.87
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,,,33814,,,2795.33
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,43123,,,3129.19
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,165736,,,13013.78
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,1,GASTOS DE PERSONAL,16009,OTRAS CUOTAS,,,0,,,2822.55
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,1000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,1000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22203,INFORMÁTICAS,,,0,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,,,25000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,15000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,150000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22797,ACTUACIONES FORO DE EMPRESAS,,,945000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23120,GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO,,,13250,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23121,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,,,3000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,4,TRANSFERENCIAS CORRIENTES,47999,OTRAS SUBVENCIONES A EMPRESAS PRIVADAS,,,1000000,,,0
001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92402,PARTICIPACIÓN EMPRESARIAL,4,TRANSFERENCIAS CORRIENTES,48099,A OTRAS FUNDACIONES,,,60000,,,0
001,AYUNTAMIENTO DE MADRID,016,GERENCIA DE LA CIUDAD,22101,ACCIÓN SOCIAL PARA EMPLEADOS,1,GASTOS DE PERSONAL,16108,TRANSPORTE JUBILADOS Y PENSIONISTAS,,,1250000,,,0
001,AYUNTAMIENTO DE MADRID,016,GERENCIA DE LA CIUDAD,22101,ACCIÓN SOCIAL PARA EMPLEADOS,1,GASTOS DE PERSONAL,16109,OTROS GASTOS SOCIALES PENSIONISTAS,,,2200000,,,124812.43
001,AYUNTAMIENTO DE MADRID,016,GERENCIA DE LA CIUDAD,22101,ACCIÓN SOCIAL PARA EMPLEADOS,1,GASTOS DE PERSONAL,16202,TRANSPORTE DEL PERSONAL,,,15600000,,,364370.65
001,AYUNTAMIENTO DE MADRID,016,GERENCIA DE LA CIUDAD,22101,ACCIÓN SOCIAL PARA EMPLEADOS,1,GASTOS DE PERSONAL,16204,ACCIÓN SOCIAL,,,12250000,,,748574.1
001,AYUNTAMIENTO DE MADRID,016,GERENCIA DE LA CIUDAD,22101,ACCIÓN SOCIAL PARA EMPLEADOS,1,GASTOS DE PERSONAL,16205,SEGUROS,,,945630,,,0
001,AYUNTAMIENTO DE MADRID,016,GERENCIA DE LA CIUDAD,22101,ACCIÓN SOCIAL PARA EMPLEADOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,0,,,0
001,AYUNTAMIENTO DE MADRID,016,GERENCIA DE LA CIUDAD,22102,OTRAS PRESTACIONES,1,GASTOS DE PERSONAL,16208,PREMIO RENDIMIENTO Y AÑOS DE SERVICIO,,,10800873,,,552673.65
