Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Código proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo;C Disponible ;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;027;23103;62599;2016/000403;2016/040403;CENTRO DE DÍA DE MAYORES BARRIO AEROPUERTO. MOBILIARIO Y ENSERES;221;BARAJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1626,24;1626,24;0,00;0,00;1626,24;1626,24;1626,24;0,00;1626,24
;;001;027;23100;62301;2016/000646;2016/000646;SERVICIOS ADMINISTRATIVOS EQUIDAD, DERECHOS SOCIALES Y EMPLEO. INSTALACIONES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;28303,34;28303,34;0,00;0,00;28303,34;28303,34;28303,34;0,00;28303,34
;;001;027;23106;62500;2016/000834;2016/000834;EQUIPAMIENTO OFICINA INTERMEDIACIÓN HIPOTECARIA;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;23981,75;23981,75;0,00;0,00;23981,75;23981,75;23981,75;0,00;23981,75
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;43140;62901;2016/009000;2016/009000;VIVEROS DE EMPRESAS. INSTALACIÓN Y MONTAJE DE CARTELERÍA EXTERIOR;998;VARIOS DISTRITOS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;2250,60;2250,60;0,00;0,00;2250,60;2250,60;2250,60;0,00;2250,60
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;43140;62999;2016/009008;2016/009008;ACCESIBILIDAD UNIVERSAL EN LOS MERCADOS MUNICIPALES Y VIVEROS DE EMPRESAS.;998;VARIOS DISTRITOS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;692709,25;692709,25;0,00;0,00;692709,25;692709,25;692709,25;0,00;692709,25
;;001;027;43140;62301;2017/000156;2017/000156;NUEVOS ESPACIOS DE EMPRENDIMIENTO. INSTALACIÓN CÁMARAS DE SEGURIDAD;998;VARIOS DISTRITOS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;30000,00;0,00;30000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;43140;62500;2017/000157;2017/000157;EQUIPAMIENTO VIVEROS Y NUEVOS ESPACIOS DE EMPRENDIMIENTO;998;VARIOS DISTRITOS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;320000,00;-20478,86;299521,14;299521,14;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;43140;62599;2017/000157;2017/000157;EQUIPAMIENTO VIVEROS Y NUEVOS ESPACIOS DE EMPRENDIMIENTO;998;VARIOS DISTRITOS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;12000,00;0,00;12000,00;12000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;43140;62500;2017/000157;2017/010157;EQUIPAMIENTO ESPACIOS EMPRENDIMIENTO COWORKING EN DISTRITO VILLA DE VALLECAS;218;VILLA DE VALLECAS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;0,00;19741,78;19741,78;0,00;0,00;19741,78;19741,78;0,00;0,00;0,00
;;001;027;43140;62500;2017/000157;2017/020157;EQUIPAMIENTO ESPACIOS EMPRENDIMIENTO COWORKING EN DISTRITO CARABANCHEL;211;CARABANCHEL;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;0,00;737,08;737,08;0,00;0,00;737,08;737,08;0,00;0,00;0,00
;;001;027;43140;63200;2017/000159;2017/000159;MERCADO DE SAN CRISTOBAL. INSTALACIÓN ASCENSOR PANORÁMICO;205;CHAMARTIN;14;SECTORES PRODUCTIVOS;00;COMERCIO;;;;;;;100000,00;60500,00;160500,00;60500,00;100000,00;0,00;0,00;0,00;0,00;0,00
;;001;027;43140;63200;2017/000160;2017/000160;MERCADO DE ORCASUR. REFORMA PARA VIVERO DE EMPRESAS;212;USERA;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;89000,00;-60500,00;28500,00;28500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;43140;64100;2017/000161;2017/000161;APLICACION INFORMATICA GESTION VIVEROS;999;NO DISTRITALIZABLE;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;20000,00;0,00;20000,00;0,00;20000,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23101;62500;2017/000164;2017/000164;ESPACIOS DE IGUALDAD Y OBSERVATORIO VIOLENCIA DE GENERO. MOBILIARIO;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;100000,00;-100000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23100;62301;2017/000168;2017/000168;SERVICIOS ÁREA EQUIDAD, DERECHOS SOCIALES Y EMPLEO. INSTALACIONES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;81000,00;-78696,57;2303,43;2303,43;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23100;63301;2017/000168;2017/000168;SERVICIOS ÁREA EQUIDAD, DERECHOS SOCIALES Y EMPLEO. INSTALACIONES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;443000,00;-196855,03;246144,97;98918,97;145690,00;1536,00;1536,00;0,00;0,00;0,00
;;001;027;23100;62301;2017/000168;2017/010168;EDIFICIO SEDE ÁREA EQUIDAD, DERECHOS SOCIALES Y EMPLEO. INSTALACIONES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;5655,50;5655,50;0,00;0,00;5655,50;5655,50;0,00;0,00;0,00
;;001;027;23100;62301;2017/000168;2017/020168;EDIFICIO SEDE SAMUR SOCIAL. INSTALACIONES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;37384,09;37384,09;0,00;0,00;37384,09;37384,09;0,00;0,00;0,00
;;001;027;23100;62301;2017/000168;2017/030168;EDIFICIO PALACETE DE LA QUINTA DE LOS MOLINOS. INSTALACIONES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;37206,98;37206,98;0,00;0,00;37206,98;37206,98;0,00;0,00;0,00
;;001;027;23100;63200;2017/000170;2017/000170;EDIFICIOS DEL AREA DE EQUIDAD, DERECHOS SOCIALES Y EMPLEO. OBRAS DE REFORMA;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;94000,00;0,00;94000,00;0,00;94000,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23100;62500;2017/000179;2017/000179;EQUIPAMIENTO SERVICIOS ÁREA EQUIDAD, DERECHOS SOCIALES Y EMPLEO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1500,00;2000,00;3500,00;1589,92;0,00;1910,08;1910,08;1198,60;0,00;1198,60
;;001;027;23100;62599;2017/000179;2017/000179;EQUIPAMIENTO SERVICIOS ÁREA EQUIDAD, DERECHOS SOCIALES Y EMPLEO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;1000,00;1000,00;259,46;0,00;740,54;740,54;740,54;0,00;740,54
;;001;027;23100;63500;2017/000179;2017/000179;EQUIPAMIENTO SERVICIOS ÁREA EQUIDAD, DERECHOS SOCIALES Y EMPLEO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;35000,00;0,00;35000,00;34904,83;0,00;95,17;95,17;95,17;0,00;95,17
;;001;027;23100;63599;2017/000179;2017/000179;EQUIPAMIENTO SERVICIOS ÁREA EQUIDAD, DERECHOS SOCIALES Y EMPLEO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;15600,00;0,00;15600,00;14962,69;0,00;637,31;637,31;637,31;0,00;637,31
;;001;027;23106;62300;2017/000215;2017/000215;EQUIPAMIENTO CENTROS DE ATENCIÓN A PERSONAS SIN HOGAR;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23106;62302;2017/000215;2017/000215;EQUIPAMIENTO CENTROS DE ATENCIÓN A PERSONAS SIN HOGAR;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;4000,00;0,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23106;62599;2017/000215;2017/000215;EQUIPAMIENTO CENTROS DE ATENCIÓN A PERSONAS SIN HOGAR;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;338000,00;-313815,72;24184,28;24184,28;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23106;63500;2017/000215;2017/000215;EQUIPAMIENTO CENTROS DE ATENCIÓN A PERSONAS SIN HOGAR;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;868,54;868,54;868,54;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23106;62599;2017/000215;2017/010215;EQUIPAMIENTO CENTRO DE ACOGIDA PARA PERSONAS SIN HOGAR SAN ISIDRO;209;MONCLOA-ARAVACA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;27189,91;27189,91;0,00;0,00;27189,91;0,00;0,00;0,00;0,00
;;001;027;23106;63500;2017/000215;2017/010215;EQUIPAMIENTO CENTRO DE ACOGIDA PARA PERSONAS SIN HOGAR SAN ISIDRO;209;MONCLOA-ARAVACA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;4181,76;4181,76;0,00;0,00;4181,76;0,00;0,00;0,00;0,00
;;001;027;23106;62599;2017/000215;2017/020215;EQUIPAMIENTO CENTRO DE EMERGENCIAS PARA FAMILIAS;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;198419,43;198419,43;0,00;0,00;198419,43;0,00;0,00;0,00;0,00
;;001;027;23106;62599;2017/000215;2017/030215;EQUIPAMIENTO CENTRAL DEL SAMUR SOCIAL;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;23205,38;23205,38;0,00;0,00;23205,38;6858,28;6858,28;0,00;6858,28
;;001;027;23106;63500;2017/000215;2017/030215;EQUIPAMIENTO CENTRAL DEL SAMUR SOCIAL;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;7949,70;7949,70;0,00;0,00;7949,70;0,00;0,00;0,00;0,00
;;001;027;23102;62500;2017/000225;2017/000225;CENTROS DE ATENCIÓN A MENORES Y FAMILIAS. MOBILIARIO;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;280000,00;-280000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23102;62599;2017/000225;2017/000225;CENTROS DE ATENCIÓN A MENORES Y FAMILIAS. MOBILIARIO;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;264329,52;264329,52;264329,52;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23102;62500;2017/000234;2017/000234;EQUIPAMIENTO CENTROS JUVENILES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;15000,00;-15000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23102;62599;2017/000234;2017/000234;EQUIPAMIENTO CENTROS JUVENILES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;15000,00;-15000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62500;2017/000234;2017/000234;EQUIPAMIENTO CENTROS JUVENILES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;3815,05;3815,05;3815,05;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62599;2017/000234;2017/000234;EQUIPAMIENTO CENTROS JUVENILES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;5499,74;5499,74;5499,74;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62500;2017/000234;2017/010234;EQUIPAMIENTO CENTRO JUVENIL CARABANCHEL ALTO;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;1779,16;1779,16;0,00;0,00;1779,16;1779,16;1779,16;0,00;1779,16
;;001;027;32601;62599;2017/000234;2017/010234;EQUIPAMIENTO CENTRO JUVENIL CARABANCHEL ALTO;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;3400,19;3400,19;0,00;0,00;3400,19;3400,19;3400,19;0,00;3400,19
;;001;027;32601;62500;2017/000234;2017/020234;EQUIPAMIENTO CENTRO JUVENIL CHAMBERÍ;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;5496,91;5496,91;0,00;0,00;5496,91;5496,91;5496,91;0,00;5496,91
;;001;027;32601;62599;2017/000234;2017/020234;EQUIPAMIENTO CENTRO JUVENIL CHAMBERÍ;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;114,95;114,95;0,00;0,00;114,95;114,95;114,95;0,00;114,95
;;001;027;32601;62500;2017/000234;2017/030234;EQUIPAMIENTO CENTRO JUVENIL HONTALBILLA;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;222,10;222,10;0,00;0,00;222,10;222,10;222,10;0,00;222,10
;;001;027;32601;62599;2017/000234;2017/030234;EQUIPAMIENTO CENTRO JUVENIL HONTALBILLA;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;295,95;295,95;0,00;0,00;295,95;295,95;295,95;0,00;295,95
;;001;027;32601;62500;2017/000234;2017/040234;EQUIPAMIENTO CENTRO JUVENIL EL ALEPH;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;1582,09;1582,09;0,00;0,00;1582,09;1582,09;1582,09;0,00;1582,09
;;001;027;32601;62599;2017/000234;2017/040234;EQUIPAMIENTO CENTRO JUVENIL EL ALEPH;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;1511,12;1511,12;0,00;0,00;1511,12;1511,12;1511,12;0,00;1511,12
;;001;027;32601;62599;2017/000234;2017/050234;EQUIPAMIENTO CENTRO JUVENIL EL PARDO;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;198,90;198,90;0,00;0,00;198,90;198,90;198,90;0,00;198,90
;;001;027;32601;62500;2017/000234;2017/060234;EQUIPAMIENTO CENTRO JUVENIL EL SITIO DE MI RECREO;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;2104,69;2104,69;0,00;0,00;2104,69;2104,69;2104,69;0,00;2104,69
;;001;027;32601;62599;2017/000234;2017/060234;EQUIPAMIENTO CENTRO JUVENIL EL SITIO DE MI RECREO;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;3640,50;3640,50;0,00;0,00;3640,50;3640,50;3640,50;0,00;3640,50
;;001;027;32601;62599;2017/000234;2017/070234;EQUIPAMIENTO CENTRO JUVENIL TETUÁN PUNTO JOVEN;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;338,65;338,65;0,00;0,00;338,65;338,65;338,65;0,00;338,65
;;001;027;23102;62901;2017/000236;2017/000236;SERVICIOS Y PROGRAMAS DE ATENCIÓN A MENORES, JOVENES Y FAMILIAS. SEÑALIZACIÓN;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;3000,00;0,00;3000,00;3000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23103;62599;2017/000255;2017/000255;EQUIPAMIENTO CENTROS DE DÍA DE MAYORES Y CENTROS DE MAYORES;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;641897,00;-23406,24;618490,76;618490,76;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23103;63599;2017/000260;2017/000260;EQUIPAMIENTO GABINETES PODOLOGICOS CENTROS MUNICIPALES DE MAYORES;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;30000,00;0,00;30000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23102;62901;2017/000266;2017/000266;NUEVOS CENTROS JUVENILES. SEÑALIZACIÓN;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;1500,00;-1500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62901;2017/000266;2017/000266;NUEVOS CENTROS JUVENILES. SEÑALIZACIÓN;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;1500,00;1500,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62200;2017/000269;2017/000269;ESCUELAS INFANTILES. INSTALACIÓN TOLDOS;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;21780,00;0,00;21780,00;21780,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62302;2017/000270;2017/000270;EQUIPAMIENTO ESCUELA INFANTIL DE SAN ANTON;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;150,00;0,00;150,00;150,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62599;2017/000278;2017/000278;EQUIPAMIENTO ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;122638,00;-4050,48;118587,52;118587,52;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62600;2017/000278;2017/000278;EQUIPAMIENTO ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;7500,00;0,00;7500,00;7500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;63599;2017/000278;2017/000278;EQUIPAMIENTO ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;87230,00;-8671,96;78558,04;78558,04;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;63599;2017/000278;2017/010278;EQUIPAMIENTO ESCUELA INFANTIL LA COLINA;221;BARAJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;7944,75;7944,75;0,00;0,00;7944,75;7944,75;7944,75;0,00;7944,75
;;001;027;32301;62599;2017/000278;2017/020278;EQUIPAMIENTO ESCUELA INFANTIL ALTAIR;210;LATINA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;308,55;308,55;0,00;0,00;308,55;308,55;308,55;0,00;308,55
;;001;027;32301;63599;2017/000278;2017/040278;EQUIPAMIENTO ESCUELA INFANTIL LAS NUBES;203;RETIRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;418,66;418,66;0,00;0,00;418,66;418,66;418,66;0,00;418,66
;;001;027;32301;62599;2017/000278;2017/070278;EQUIPAMIENTO ESCUELA INFANTIL EL LIRÓN;214;MORATALAZ;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;832,48;832,48;0,00;0,00;832,48;832,48;832,48;0,00;832,48
;;001;027;32301;62599;2017/000278;2017/120278;EQUIPAMIENTO ESCUELA INFANTIL EL OLIVAR;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;794,37;794,37;0,00;0,00;794,37;794,37;0,00;0,00;0,00
;;001;027;32301;62599;2017/000278;2017/130278;EQUIPAMIENTO ESCUELA INFANTIL ESCUELAS DE SAN ANTÓN;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;532,52;532,52;0,00;0,00;532,52;532,52;0,00;0,00;0,00
;;001;027;32301;62599;2017/000279;2017/000279;RESIDENCIA INTERNADO COLEGIO SAN ILDEFONSO. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;2000,00;0,00;2000,00;1964,30;0,00;35,70;35,70;35,70;0,00;35,70
;;001;027;32301;63599;2017/000279;2017/000279;RESIDENCIA INTERNADO COLEGIO SAN ILDEFONSO. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;18000,00;0,00;18000,00;18000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;63901;2017/000293;2017/000293;ESCUELAS INFANTILES MUNICIPALES. SEÑALIZACIÓN;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;18000,00;0,00;18000,00;18000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62302;2017/000315;2017/000315;EQUIPAMIENTO RESIDENCIA INTERNADO Nª SEÑORA DE LA PALOMA CERCEDILLA;999;NO DISTRITALIZABLE;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;500,00;0,00;500,00;0,61;0,00;499,39;499,39;499,39;0,00;499,39
;;001;027;32601;62599;2017/000315;2017/000315;EQUIPAMIENTO RESIDENCIA INTERNADO Nª SEÑORA DE LA PALOMA CERCEDILLA;999;NO DISTRITALIZABLE;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;4000,00;0,00;4000,00;149,36;0,00;3850,64;3850,64;3850,64;0,00;3850,64
;;001;027;32601;63301;2017/000318;2017/000318;RESIDENCIA NUESTRA SEÑORA DE LA PALOMA, CERCEDILLA. REFORMA Y SANEAMIENTO ALGIBE;999;NO DISTRITALIZABLE;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;8000,00;0,00;8000,00;8000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62300;2017/000320;2017/000320;EQUIPAMIENTO ESCUELA DE CERAMICA;209;MONCLOA-ARAVACA;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;1500,00;0,00;1500,00;532,73;0,00;967,27;967,27;967,27;0,00;967,27
;;001;027;32601;62302;2017/000320;2017/000320;EQUIPAMIENTO ESCUELA DE CERAMICA;209;MONCLOA-ARAVACA;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;0,00;150,00;150,00;32,51;0,00;117,49;117,49;117,49;0,00;0,00
;;001;027;32601;62599;2017/000320;2017/000320;EQUIPAMIENTO ESCUELA DE CERAMICA;209;MONCLOA-ARAVACA;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;6500,00;0,00;6500,00;498,24;0,00;6001,76;6001,76;6001,76;0,00;6001,76
;;001;027;32601;62500;2017/000323;2017/000323;EQUIPAMIENTO ESCUELAS MUNICIPALES DE MÚSICA Y DANZA;998;VARIOS DISTRITOS;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;7500,00;0,00;7500,00;7500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62599;2017/000323;2017/000323;EQUIPAMIENTO ESCUELAS MUNICIPALES DE MÚSICA Y DANZA;998;VARIOS DISTRITOS;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;27000,00;4051,47;31051,47;31051,47;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;63500;2017/000323;2017/000323;EQUIPAMIENTO ESCUELAS MUNICIPALES DE MÚSICA Y DANZA;998;VARIOS DISTRITOS;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;250000,00;-231250,00;18750,00;18750,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;63599;2017/000323;2017/000323;EQUIPAMIENTO ESCUELAS MUNICIPALES DE MÚSICA Y DANZA;998;VARIOS DISTRITOS;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;120000,00;-61027,39;58972,61;58972,61;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62599;2017/000323;2017/010323;EQUIPAMIENTO ESCUELA DE MÚSICA ÁGATA;217;VILLAVERDE;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;0,00;1064,80;1064,80;0,00;0,00;1064,80;1064,80;1064,80;0,00;1064,80
